# X Y Z GravityAnomaly(mGal)
853646.789100,987838.588800,2313.066188,-31.452480
853711.789100,987838.588800,2333.303927,-34.996597
853776.789100,987838.588800,2375.115629,-40.246593
853841.789100,987838.588800,2400.460785,-44.922470
853906.789100,987838.588800,2432.379123,-48.375820
853971.789100,987838.588800,2484.174679,-46.120731
854036.789100,987838.588800,2518.830321,-45.984493
854101.789100,987838.588800,2578.060745,-49.075378
854166.789100,987838.588800,2634.669533,-53.165039
854231.789100,987838.588800,2690.940091,-49.867916
854296.789100,987838.588800,2726.648610,-49.195969
854361.789100,987838.588800,2755.966513,-50.267498
854426.789100,987838.588800,2772.431475,-51.533722
854491.789100,987838.588800,2748.851855,-51.131901
854556.789100,987838.588800,2715.885872,-51.476196
854621.789100,987838.588800,2682.750607,-53.465042
854686.789100,987838.588800,2662.154176,-55.251389
854751.789100,987838.588800,2667.851671,-54.790810
854816.789100,987838.588800,2662.205914,-54.836243
854881.789100,987838.588800,2654.218639,-54.776447
854946.789100,987838.588800,2632.097311,-55.675198
855011.789100,987838.588800,2590.096169,-52.065758
855076.789100,987838.588800,2550.383119,-48.096302
855141.789100,987838.588800,2515.826713,-46.051025
855206.789100,987838.588800,2495.228402,-45.368587
855271.789100,987838.588800,2495.259420,-43.948437
855336.789100,987838.588800,2510.332670,-41.208794
855401.789100,987838.588800,2530.949414,-37.910812
855466.789100,987838.588800,2533.817121,-34.692627
855531.789100,987838.588800,2531.155008,-31.046597
853646.789100,987904.588800,2336.126109,-32.756577
853711.789100,987904.588800,2376.413441,-38.413410
853776.789100,987904.588800,2388.435862,-42.641499
853841.789100,987904.588800,2427.087224,-48.418385
853906.789100,987904.588800,2441.475944,-48.874260
853971.789100,987904.588800,2495.910211,-46.838112
854036.789100,987904.588800,2506.236186,-47.128170
854101.789100,987904.588800,2590.849304,-51.061615
854166.789100,987904.588800,2655.169709,-52.604935
854231.789100,987904.588800,2686.533255,-51.314640
854296.789100,987904.588800,2724.454792,-50.511707
854361.789100,987904.588800,2765.676698,-51.810982
854426.789100,987904.588800,2781.951348,-53.330242
854491.789100,987904.588800,2760.886770,-52.826313
854556.789100,987904.588800,2726.688737,-52.528782
854621.789100,987904.588800,2699.023095,-53.711544
854686.789100,987904.588800,2682.250306,-55.023926
854751.789100,987904.588800,2692.111631,-54.261009
854816.789100,987904.588800,2695.999508,-53.511600
854881.789100,987904.588800,2683.656534,-53.692841
854946.789100,987904.588800,2657.132049,-54.832016
855011.789100,987904.588800,2610.151313,-55.150425
855076.789100,987904.588800,2570.402292,-50.619038
855141.789100,987904.588800,2542.349499,-47.565674
855206.789100,987904.588800,2512.674108,-45.794468
855271.789100,987904.588800,2502.095448,-44.478893
855336.789100,987904.588800,2507.782862,-42.153606
855401.789100,987904.588800,2524.703332,-38.914219
855466.789100,987904.588800,2531.728964,-35.494560
855531.789100,987904.588800,2523.254158,-31.772789
853646.789100,987970.588800,2359.253250,-34.591522
853711.789100,987970.588800,2350.727251,-37.722099
853776.789100,987970.588800,2394.501608,-44.179531
853841.789100,987970.588800,2418.346112,-48.743950
853906.789100,987970.588800,2454.302517,-48.843372
853971.789100,987970.588800,2484.101747,-48.049068
854036.789100,987970.588800,2519.768187,-47.982811
854101.789100,987970.588800,2607.010065,-52.960648
854166.789100,987970.588800,2654.621005,-53.496059
854231.789100,987970.588800,2693.100100,-51.731232
854296.789100,987970.588800,2731.927748,-51.225292
854361.789100,987970.588800,2773.709286,-52.936390
854426.789100,987970.588800,2784.293497,-54.399750
854491.789100,987970.588800,2775.783679,-54.286674
854556.789100,987970.588800,2742.987835,-53.370113
854621.789100,987970.588800,2713.055093,-53.879787
854686.789100,987970.588800,2687.884946,-55.419033
854751.789100,987970.588800,2693.348184,-54.988728
854816.789100,987970.588800,2712.718668,-53.197956
854881.789100,987970.588800,2708.132896,-52.744190
854946.789100,987970.588800,2682.523913,-53.619694
855011.789100,987970.588800,2639.248384,-56.064190
855076.789100,987970.588800,2597.822220,-53.649696
855141.789100,987970.588800,2561.119471,-49.407875
855206.789100,987970.588800,2525.930753,-46.415329
855271.789100,987970.588800,2511.900611,-44.669163
855336.789100,987970.588800,2514.912098,-42.474430
855401.789100,987970.588800,2519.358075,-39.604294
855466.789100,987970.588800,2526.103157,-36.056480
855531.789100,987970.588800,2523.381334,-32.245564
853646.789100,988036.588800,2379.801020,-36.338303
853711.789100,988036.588800,2373.541289,-39.910213
853776.789100,988036.588800,2397.271445,-44.976192
853841.789100,988036.588800,2424.609741,-49.903004
853906.789100,988036.588800,2450.590557,-49.533527
853971.789100,988036.588800,2481.685030,-48.587036
854036.789100,988036.588800,2528.715813,-48.524181
854101.789100,988036.588800,2608.638346,-53.611557
854166.789100,988036.588800,2647.633053,-54.637028
854231.789100,988036.588800,2694.430176,-52.179165
854296.789100,988036.588800,2735.666110,-51.578678
854361.789100,988036.588800,2761.640490,-53.039627
854426.789100,988036.588800,2782.930024,-54.743977
854491.789100,988036.588800,2786.149067,-55.150921
854556.789100,988036.588800,2753.960843,-53.974831
854621.789100,988036.588800,2713.110914,-54.314304
854686.789100,988036.588800,2696.179582,-55.328075
854751.789100,988036.588800,2703.981918,-54.691170
854816.789100,988036.588800,2725.278763,-52.923008
854881.789100,988036.588800,2727.282091,-52.079132
854946.789100,988036.588800,2712.085109,-51.969128
855011.789100,988036.588800,2667.415434,-54.087807
855076.789100,988036.588800,2626.052511,-56.497192
855141.789100,988036.588800,2586.584835,-51.833595
855206.789100,988036.588800,2546.446090,-47.576714
855271.789100,988036.588800,2529.820729,-45.013306
855336.789100,988036.588800,2530.735353,-42.658001
855401.789100,988036.588800,2531.658647,-39.730461
855466.789100,988036.588800,2526.728158,-36.324852
855531.789100,988036.588800,2522.208183,-32.512810
853646.789100,988102.588800,2405.449021,-38.425926
853711.789100,988102.588800,2377.962537,-40.434582
853776.789100,988102.588800,2397.460321,-45.162678
853841.789100,988102.588800,2434.217617,-49.411545
853906.789100,988102.588800,2459.868445,-49.093365
853971.789100,988102.588800,2486.590709,-48.510422
854036.789100,988102.588800,2532.180164,-48.725204
854101.789100,988102.588800,2601.453075,-53.373806
854166.789100,988102.588800,2642.485561,-55.355835
854231.789100,988102.588800,2676.789250,-53.580074
854296.789100,988102.588800,2710.799997,-52.347874
854361.789100,988102.588800,2749.219285,-52.701992
854426.789100,988102.588800,2778.357196,-54.344151
854491.789100,988102.588800,2784.175660,-54.972179
854556.789100,988102.588800,2753.121608,-54.017471
854621.789100,988102.588800,2716.319392,-54.313278
854686.789100,988102.588800,2696.337473,-55.393429
854751.789100,988102.588800,2714.345963,-54.146320
854816.789100,988102.588800,2732.499419,-52.784771
854881.789100,988102.588800,2741.614352,-51.856354
854946.789100,988102.588800,2735.548920,-51.003918
855011.789100,988102.588800,2696.782770,-51.989151
855076.789100,988102.588800,2650.792720,-54.486149
855141.789100,988102.588800,2604.368980,-53.664417
855206.789100,988102.588800,2564.539093,-48.980206
855271.789100,988102.588800,2549.284461,-45.983242
855336.789100,988102.588800,2547.016621,-43.236877
855401.789100,988102.588800,2542.099464,-39.865257
855466.789100,988102.588800,2520.641141,-36.471199
855531.789100,988102.588800,2520.000000,-32.579811
853646.789100,988168.588800,2408.033502,-38.545506
853711.789100,988168.588800,2385.776795,-40.978687
853776.789100,988168.588800,2393.484236,-44.637783
853841.789100,988168.588800,2440.947875,-48.768600
853906.789100,988168.588800,2466.846529,-48.499722
853971.789100,988168.588800,2488.079572,-48.232376
854036.789100,988168.588800,2547.546007,-48.758976
854101.789100,988168.588800,2594.129374,-52.804508
854166.789100,988168.588800,2645.828014,-54.949757
854231.789100,988168.588800,2674.792025,-53.718716
854296.789100,988168.588800,2704.983861,-52.514717
854361.789100,988168.588800,2730.306434,-52.334106
854426.789100,988168.588800,2760.660508,-53.147533
854491.789100,988168.588800,2774.132155,-53.919220
854556.789100,988168.588800,2749.544866,-53.506176
854621.789100,988168.588800,2714.202133,-54.145821
854686.789100,988168.588800,2698.323464,-55.059067
854751.789100,988168.588800,2710.944555,-54.057255
854816.789100,988168.588800,2730.394178,-52.637978
854881.789100,988168.588800,2747.517982,-51.621201
854946.789100,988168.588800,2751.695300,-50.424114
855011.789100,988168.588800,2711.571658,-50.870857
855076.789100,988168.588800,2664.821172,-53.161453
855141.789100,988168.588800,2623.592001,-55.253368
855206.789100,988168.588800,2583.073945,-50.213776
855271.789100,988168.588800,2561.046357,-46.552765
855336.789100,988168.588800,2550.218647,-43.266064
855401.789100,988168.588800,2529.915934,-39.659668
855466.789100,988168.588800,2520.733880,-36.278084
855531.789100,988168.588800,2519.346330,-32.420628
853646.789100,988234.588800,2411.314873,-38.470150
853711.789100,988234.588800,2407.144568,-42.538624
853776.789100,988234.588800,2395.740997,-44.423306
853841.789100,988234.588800,2430.332948,-49.079132
853906.789100,988234.588800,2471.660598,-47.735058
853971.789100,988234.588800,2503.858263,-47.248600
854036.789100,988234.588800,2538.741578,-48.115021
854101.789100,988234.588800,2595.076542,-52.301838
854166.789100,988234.588800,2630.807921,-55.834465
854231.789100,988234.588800,2664.876746,-54.041206
854296.789100,988234.588800,2687.882716,-53.116161
854361.789100,988234.588800,2718.234758,-52.022091
854426.789100,988234.588800,2741.413633,-52.007893
854491.789100,988234.588800,2750.999908,-52.411224
854556.789100,988234.588800,2738.788740,-52.639091
854621.789100,988234.588800,2706.828475,-53.930664
854686.789100,988234.588800,2694.392562,-54.759884
854751.789100,988234.588800,2704.651073,-53.837612
854816.789100,988234.588800,2724.406367,-52.213821
854881.789100,988234.588800,2739.867058,-50.982990
854946.789100,988234.588800,2744.715286,-49.866108
855011.789100,988234.588800,2722.621388,-49.704556
855076.789100,988234.588800,2680.611812,-51.416767
855141.789100,988234.588800,2643.279562,-53.150524
855206.789100,988234.588800,2606.038242,-51.397774
855271.789100,988234.588800,2574.002228,-46.716511
855336.789100,988234.588800,2543.046784,-42.453213
855401.789100,988234.588800,2519.589272,-39.176239
855466.789100,988234.588800,2518.429992,-35.897091
855531.789100,988234.588800,2521.019040,-32.027180
853646.789100,988300.588800,2408.850374,-37.630600
853711.789100,988300.588800,2409.521676,-42.076508
853776.789100,988300.588800,2392.672902,-43.394455
853841.789100,988300.588800,2422.404790,-48.426918
853906.789100,988300.588800,2460.677350,-47.564632
853971.789100,988300.588800,2502.514930,-46.433044
854036.789100,988300.588800,2541.035276,-47.175182
854101.789100,988300.588800,2589.570840,-50.835510
854166.789100,988300.588800,2608.141630,-53.987595
854231.789100,988300.588800,2646.703969,-54.632156
854296.789100,988300.588800,2661.359800,-54.267910
854361.789100,988300.588800,2684.705772,-53.059448
854426.789100,988300.588800,2710.597119,-51.945953
854491.789100,988300.588800,2718.616793,-51.942394
854556.789100,988300.588800,2713.697145,-52.454758
854621.789100,988300.588800,2694.743302,-53.766869
854686.789100,988300.588800,2678.502770,-54.931976
854751.789100,988300.588800,2674.720544,-54.949612
854816.789100,988300.588800,2696.881821,-52.859528
854881.789100,988300.588800,2715.824797,-51.004616
854946.789100,988300.588800,2716.786334,-50.125469
855011.789100,988300.588800,2711.805154,-49.430687
855076.789100,988300.588800,2690.747628,-49.710133
855141.789100,988300.588800,2652.881590,-51.278370
855206.789100,988300.588800,2611.967542,-50.765366
855271.789100,988300.588800,2571.119224,-45.363361
855336.789100,988300.588800,2531.822779,-41.229347
855401.789100,988300.588800,2515.291996,-38.522175
855466.789100,988300.588800,2517.136342,-35.267941
855531.789100,988300.588800,2522.780537,-31.411768
853646.789100,988366.588800,2417.277119,-37.469978
853711.789100,988366.588800,2417.007661,-41.786587
853776.789100,988366.588800,2404.778518,-43.476707
853841.789100,988366.588800,2419.713999,-47.006027
853906.789100,988366.588800,2444.166298,-47.494053
853971.789100,988366.588800,2495.086292,-45.542477
854036.789100,988366.588800,2526.076241,-45.703281
854101.789100,988366.588800,2557.254906,-47.563938
854166.789100,988366.588800,2584.362492,-50.600464
854231.789100,988366.588800,2610.182794,-53.849762
854296.789100,988366.588800,2640.458204,-54.665329
854361.789100,988366.588800,2664.371104,-53.334454
854426.789100,988366.588800,2677.178768,-52.826015
854491.789100,988366.588800,2686.506634,-52.521824
854556.789100,988366.588800,2682.528975,-53.083508
854621.789100,988366.588800,2672.022499,-54.026340
854686.789100,988366.588800,2659.563066,-54.983318
854751.789100,988366.588800,2650.068837,-55.518009
854816.789100,988366.588800,2662.588721,-54.067429
854881.789100,988366.588800,2679.404107,-52.154999
854946.789100,988366.588800,2688.117701,-50.730637
855011.789100,988366.588800,2681.695888,-50.240429
855076.789100,988366.588800,2660.165875,-50.738758
855141.789100,988366.588800,2628.823163,-51.940670
855206.789100,988366.588800,2594.053768,-47.738171
855271.789100,988366.588800,2552.063162,-42.922504
855336.789100,988366.588800,2520.752613,-39.962139
855401.789100,988366.588800,2513.066996,-37.580238
855466.789100,988366.588800,2517.181225,-34.329395
855531.789100,988366.588800,2524.787886,-30.553114
853646.789100,988432.588800,2401.791287,-34.876400
853711.789100,988432.588800,2418.330709,-40.487381
853776.789100,988432.588800,2410.293700,-42.476486
853841.789100,988432.588800,2409.289670,-44.323792
853906.789100,988432.588800,2431.741006,-46.777130
853971.789100,988432.588800,2471.405483,-45.070171
854036.789100,988432.588800,2505.839023,-44.277824
854101.789100,988432.588800,2537.998117,-44.929451
854166.789100,988432.588800,2561.006731,-46.950703
854231.789100,988432.588800,2597.091955,-50.519150
854296.789100,988432.588800,2621.038321,-53.629185
854361.789100,988432.588800,2641.912849,-53.247395
854426.789100,988432.588800,2661.806472,-52.129662
854491.789100,988432.588800,2656.964678,-52.883369
854556.789100,988432.588800,2646.684737,-53.950138
854621.789100,988432.588800,2644.890456,-54.204792
854686.789100,988432.588800,2639.226567,-54.633621
854751.789100,988432.588800,2619.646015,-55.140514
854816.789100,988432.588800,2619.695504,-54.766823
854881.789100,988432.588800,2631.572772,-54.142967
854946.789100,988432.588800,2638.292940,-52.829132
855011.789100,988432.588800,2631.880136,-52.450512
855076.789100,988432.588800,2619.489611,-51.321255
855141.789100,988432.588800,2589.151092,-47.210419
855206.789100,988432.588800,2557.573958,-43.341175
855271.789100,988432.588800,2526.026582,-40.404148
855336.789100,988432.588800,2516.684933,-38.473255
855401.789100,988432.588800,2515.023687,-36.120594
855466.789100,988432.588800,2519.697284,-32.984402
855531.789100,988432.588800,2539.948346,-29.324039
853646.789100,988498.588800,2398.656921,-32.930359
853711.789100,988498.588800,2418.846323,-38.547398
853776.789100,988498.588800,2418.851595,-41.149223
853841.789100,988498.588800,2408.039417,-41.931053
853906.789100,988498.588800,2428.773018,-44.692776
853971.789100,988498.588800,2459.008994,-43.521652
854036.789100,988498.588800,2485.605082,-42.721272
854101.789100,988498.588800,2517.601257,-42.396038
854166.789100,988498.588800,2539.932502,-43.335613
854231.789100,988498.588800,2570.914845,-45.692989
854296.789100,988498.588800,2597.816353,-48.771683
854361.789100,988498.588800,2616.417898,-51.180714
854426.789100,988498.588800,2622.454556,-52.270042
854491.789100,988498.588800,2631.370260,-52.277828
854556.789100,988498.588800,2627.771062,-52.790260
854621.789100,988498.588800,2623.322098,-52.939079
854686.789100,988498.588800,2611.804408,-51.796177
854751.789100,988498.588800,2593.518090,-49.971367
854816.789100,988498.588800,2585.073411,-48.919235
854881.789100,988498.588800,2574.832962,-47.614571
854946.789100,988498.588800,2579.823964,-47.375996
855011.789100,988498.588800,2577.788923,-46.371986
855076.789100,988498.588800,2564.730982,-44.311989
855141.789100,988498.588800,2556.740913,-42.320110
855206.789100,988498.588800,2529.741303,-39.784603
855271.789100,988498.588800,2517.165694,-38.193993
855336.789100,988498.588800,2515.018217,-36.468216
855401.789100,988498.588800,2517.678556,-34.126888
855466.789100,988498.588800,2526.140733,-31.233490
855531.789100,988498.588800,2551.475005,-28.051647
853646.789100,988564.588800,2388.896802,-29.874113
853711.789100,988564.588800,2409.143781,-34.726120
853776.789100,988564.588800,2419.293911,-37.984303
853841.789100,988564.588800,2408.772048,-38.673023
853906.789100,988564.588800,2421.720179,-41.203091
853971.789100,988564.588800,2444.324844,-41.061657
854036.789100,988564.588800,2471.170791,-40.190834
854101.789100,988564.588800,2491.198931,-39.846466
854166.789100,988564.588800,2515.952839,-39.859783
854231.789100,988564.588800,2541.927129,-40.907223
854296.789100,988564.588800,2560.498922,-42.582901
854361.789100,988564.588800,2578.728305,-44.361923
854426.789100,988564.588800,2589.819383,-45.600101
854491.789100,988564.588800,2597.368786,-46.467266
854556.789100,988564.588800,2609.343334,-47.613102
854621.789100,988564.588800,2605.156419,-47.296177
854686.789100,988564.588800,2580.540175,-45.282841
854751.789100,988564.588800,2570.060804,-44.336346
854816.789100,988564.588800,2555.859969,-43.070229
854881.789100,988564.588800,2541.020472,-41.717770
854946.789100,988564.588800,2539.562197,-41.087334
855011.789100,988564.588800,2539.582539,-40.393517
855076.789100,988564.588800,2543.414378,-39.673717
855141.789100,988564.588800,2535.816544,-38.175102
855206.789100,988564.588800,2515.031033,-36.682808
855271.789100,988564.588800,2514.519673,-35.439983
855336.789100,988564.588800,2518.453027,-33.734901
855401.789100,988564.588800,2524.749778,-31.611410
855466.789100,988564.588800,2535.408254,-29.227743
855531.789100,988564.588800,2563.308078,-26.629347
